"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Alces alces","Canis lupus","Capreolus capreolus","Felis catus","Lepus europaeus","Lepus timidus","Lutra lutra","Lynx lynx","Mustela erminea","Mustela nivalis","Neovison vison","Nyctereutes procyonoides","Odocoileus virginianus","Sciurus vulgaris","Vulpes lagopus","Vulpes vulpes"
"mammals_dec_3_SB_SampleID_471",228320,6799960,2000,800.662706375122,6.27500002086163,100,0.206666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_3_SB_SampleID_472",228320,6799960,2001,692.632848739624,4.94999998311201,141,-0.1825,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1
"mammals_dec_3_SB_SampleID_473",228320,6799960,2002,736.850485801696,5.19166671236355,141,0.0391666666666667,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1
"mammals_dec_3_SB_SampleID_474",428420,6800800,1999,694.676519393921,4.54999989767869,149,0.390833333333333,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_475",428420,6800800,2004,1006.45877981186,4.40000005066395,150,0.2425,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_476",614340,6801060,1998,885.183480262756,2.7083332935969,157,-0.480833333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_3_SB_SampleID_477",614340,6801060,1999,710.371898651123,3.91666666666667,154,0.390833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_478",306680,6801060,2000,865.881145477295,5.85000005612771,116,0.206666666666667,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1
"mammals_dec_3_SB_SampleID_479",338350,6801150,2000,833.943671226502,5.86666671931743,123,0.206666666666667,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_3_SB_SampleID_480",267120,6801790,2001,724.645822525024,4.6999998986721,147,-0.1825,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_3_SB_SampleID_481",267120,6801790,2002,694.583902835846,4.91666676600774,151,0.0391666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_482",256990,6802730,2006,683.504877090454,5.7333333492279,131,-0.2075,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
"mammals_dec_3_SB_SampleID_483",403130,6802770,2004,1082.87077951431,4.2666667252779,142,0.2425,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_3_SB_SampleID_484",220420,6804040,1999,686.134418487549,5.4083333214124,118,0.390833333333333,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_485",619580,6804070,2003,832.159971237182,3.68333334724108,152,0.0975,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_486",619580,6804070,2005,864.356418609619,4.64999989668528,149,-0.2675,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_3_SB_SampleID_487",425630,6805310,2000,807.36360359192,5.60000002384186,119,0.206666666666667,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1
"mammals_dec_3_SB_SampleID_488",425630,6805310,2001,804.428636550903,4.25833342472712,156,-0.1825,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_489",425630,6805310,2007,882.495389938356,5.09999997417131,104,0.173333333333333,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_490",390100,6806270,2002,706.656599998473,4.32499992350737,175,0.0391666666666667,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_3_SB_SampleID_491",390100,6806270,2004,1046.90554141998,4.35833336412908,142,0.2425,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
"mammals_dec_3_SB_SampleID_492",390100,6806270,2005,731.452234268188,4.95000006755192,134,-0.2675,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
"mammals_dec_3_SB_SampleID_493",212870,6806310,2001,646.890857696533,5.36666667958101,116,-0.1825,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_494",212870,6806310,2002,727.854698359966,5.60833326168358,131,0.0391666666666667,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_495",212870,6806310,2003,611.422289848328,4.94166654720902,127,0.0975,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_496",340600,6806350,1999,660.814147949219,4.7833333214124,148,0.390833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_497",340600,6806350,2001,849.432313919068,4.50833324094613,147,-0.1825,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_498",578930,6807710,1999,706.044248580933,4.27499994635582,159,0.390833333333333,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0
"mammals_dec_3_SB_SampleID_499",578930,6807710,2003,754.878273010254,3.96666664878527,148,0.0975,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
"mammals_dec_3_SB_SampleID_500",235460,6808970,2001,686.556234359742,4.8666667714715,136,-0.1825,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_3_SB_SampleID_501",235460,6808970,2006,733.061769485474,5.86666653553644,136,-0.2075,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1
"mammals_dec_3_SB_SampleID_502",235460,6808970,2007,802.574812889099,5.8833333235234,77,0.173333333333333,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_3_SB_SampleID_503",590350,6808990,2001,742.89999961853,3.7666666507721,153,-0.1825,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_504",590350,6808990,2002,742.562607765198,3.96666668603818,178,0.0391666666666667,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_505",221030,6809400,2000,825.573524475099,6.27499998112521,89,0.206666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_506",221030,6809400,2001,681.831443786621,4.98333335109055,134,-0.1825,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_507",221030,6809400,2002,759.701281666755,5.24999984850485,133,0.0391666666666667,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_3_SB_SampleID_508",221030,6809400,2004,720.024527311325,5.42499990637104,122,0.2425,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_3_SB_SampleID_509",442020,6809630,2000,837.208923339845,5.64166664580505,119,0.206666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_510",227520,6809770,2003,632.58051109314,4.73333333929381,134,0.0975,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1
"mammals_dec_3_SB_SampleID_511",227520,6809770,2006,737.510023117066,5.94999988873799,137,-0.2075,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"mammals_dec_3_SB_SampleID_512",395810,6810090,2000,817.553573608398,5.48333340076109,126,0.206666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_513",302840,6810170,2001,777.982490539551,4.5083331912756,147,-0.1825,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_514",302840,6810170,2002,709.939710855483,4.7666667290032,160,0.0391666666666667,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_515",217090,6810440,2002,759.701281666755,5.24999984850485,133,0.0391666666666667,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_516",217090,6810440,2006,732.74395942688,5.99999993046125,130,-0.2075,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_517",295200,6810740,2003,682.960056304932,4.46666665871938,129,0.0975,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_518",295200,6810740,2004,887.451757431031,4.76666668057441,128,0.2425,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"mammals_dec_3_SB_SampleID_519",224290,6810770,2001,685.010801315308,4.90833337605,140,-0.1825,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1
"mammals_dec_3_SB_SampleID_520",373400,6811580,2005,701.10444355011,5.00833340485891,132,-0.2675,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_521",543930,6811630,1998,893.247812271119,3.54166659712793,169,-0.480833333333333,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
"mammals_dec_3_SB_SampleID_522",543930,6811630,2000,860.608463287352,5.58333331346512,140,0.206666666666667,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1
"mammals_dec_3_SB_SampleID_523",543930,6811630,2002,725.502276420593,4.34166668665905,167,0.0391666666666667,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_524",543930,6811630,2005,938.86866235733,5.13333318630853,142,-0.2675,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_525",567600,6812200,2007,901.175828933717,5.15833334935207,112,0.173333333333333,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_526",517180,6813060,1999,740.842512130737,4.47500009151796,156,0.390833333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_527",284420,6814660,2006,700.297021865845,5.62499994039536,137,-0.2075,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
"mammals_dec_3_SB_SampleID_528",493250,6814670,2006,622.458906173706,4.93333331247171,145,-0.2075,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_529",276490,6814940,2001,729.82576751709,4.58333319922288,151,-0.1825,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_530",276490,6814940,2006,700.398572921753,5.55000005165736,138,-0.2075,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1
"mammals_dec_3_SB_SampleID_531",618270,6815490,1998,868.072268486022,2.69166664282481,157,-0.480833333333333,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
"mammals_dec_3_SB_SampleID_532",618270,6815490,2000,936.295797348023,4.9916667342186,137,0.206666666666667,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_533",618270,6815490,2001,715.059030532837,3.60000006357829,144,-0.1825,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_534",618270,6815490,2002,758.440930366515,3.84999992822608,176,0.0391666666666667,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_535",447590,6815510,2002,762.571087837219,4.34999993443489,176,0.0391666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_3_SB_SampleID_536",447590,6815510,2005,766.628365516662,4.93333313862482,142,-0.2675,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_537",372460,6815760,2007,818.600091934205,5,90,0.173333333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_538",600460,6816070,2002,745.95236492157,3.89166661848625,183,0.0391666666666667,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_539",301030,6817040,2002,724.427794933319,4.79999993244807,159,0.0391666666666667,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_3_SB_SampleID_540",301030,6817040,2004,879.764655828475,4.85000002384187,128,0.2425,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_541",301030,6817040,2007,831.583494186402,5.45833324889341,84,0.173333333333333,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_542",216190,6817100,2001,684.407539367675,4.98333336909611,134,-0.1825,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1
"mammals_dec_3_SB_SampleID_543",216190,6817100,2002,770.457708477973,5.24166656285524,135,0.0391666666666667,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_3_SB_SampleID_544",216190,6817100,2003,632.925918579101,4.75833322107791,128,0.0975,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_3_SB_SampleID_545",239110,6818870,2004,711.758559703827,5.24999987582366,122,0.2425,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_3_SB_SampleID_546",239110,6818870,2006,706.449442863464,5.87499992052713,136,-0.2075,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1
"mammals_dec_3_SB_SampleID_547",593090,6819890,2001,739.946949005127,3.8416666984558,154,-0.1825,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
"mammals_dec_3_SB_SampleID_548",593090,6819890,2004,837.97825717926,4.10000006357829,155,0.2425,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_549",229780,6820130,2001,680.252170562744,4.93333324169119,123,-0.1825,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_550",461770,6821770,2005,830.112055778503,4.89166649182637,136,-0.2675,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_551",216930,6821820,2000,834.881235122681,6.30833328763644,93,0.206666666666667,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
"mammals_dec_3_SB_SampleID_552",620980,6821820,1998,898.418271064759,2.67500003178913,162,-0.480833333333333,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_553",620980,6821820,2001,712.27353477478,3.5333331823349,150,-0.1825,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_554",620980,6821820,2003,810.002529144287,3.61666668454806,153,0.0975,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_555",620980,6821820,2005,813.905053138733,4.55833327770234,151,-0.2675,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1
"mammals_dec_3_SB_SampleID_556",282120,6822010,1999,751.797266960143,4.6666665871938,137,0.390833333333333,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1
"mammals_dec_3_SB_SampleID_557",521040,6822860,2000,827.875799179077,5.40833340088526,139,0.206666666666667,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
"mammals_dec_3_SB_SampleID_558",221980,6823410,2006,710.676844596863,6.07500002781551,131,-0.2075,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_559",221980,6823410,2007,880.799902915954,6.00833323846262,83,0.173333333333333,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_560",217800,6823440,2000,834.881235122681,6.30833328763644,93,0.206666666666667,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_561",217800,6823440,2003,632.925918579101,4.75833322107791,128,0.0975,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_562",217800,6823440,2007,880.799902915954,6.00833323846262,83,0.173333333333333,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_563",229050,6823510,2003,644.093043327332,4.80833334475756,120,0.0975,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_564",234110,6825500,2001,684.74024772644,4.78333338846764,138,-0.1825,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_3_SB_SampleID_565",234110,6825500,2006,706.449442863464,5.87499992052713,136,-0.2075,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_566",467680,6825530,1999,644.576935768128,4.48333337406318,153,0.390833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_567",467680,6825530,2006,661.719362258911,4.87500009437403,147,-0.2075,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
"mammals_dec_3_SB_SampleID_568",234020,6825630,2000,831.556158065796,6.19166661798954,98,0.206666666666667,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1
"mammals_dec_3_SB_SampleID_569",234020,6825630,2002,750.843817949294,5.01666670665145,145,0.0391666666666667,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
"mammals_dec_3_SB_SampleID_570",312760,6825880,2001,826.872568130493,4.46666664381822,152,-0.1825,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_571",388230,6826320,1999,697.251594543457,4.49166672428449,152,0.390833333333333,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_572",388230,6826320,2000,785.749602317811,5.54166676973303,129,0.206666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_573",603040,6826920,2003,784.736107826233,3.79166663189728,155,0.0975,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0
"mammals_dec_3_SB_SampleID_574",603040,6826920,2004,858.869057655335,3.93333332737288,155,0.2425,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
"mammals_dec_3_SB_SampleID_575",602250,6827210,1998,934.567971229554,2.99166660321256,170,-0.480833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_576",215920,6827370,2006,683.901642799378,6.18333327770233,134,-0.2075,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_3_SB_SampleID_577",263010,6827930,1999,660.231013298034,4.83333325386048,137,0.390833333333333,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1
"mammals_dec_3_SB_SampleID_578",257030,6828590,2003,603.756809234619,4.48333345850309,139,0.0975,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_579",306660,6828670,2004,917.931240797043,4.6333332657814,138,0.2425,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_580",272630,6829450,2000,932.688579559327,5.86666673918565,121,0.206666666666667,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_581",485660,6829710,2004,854.411550521851,4.22500004371007,147,0.2425,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_582",300330,6829720,2002,744.52549612522,4.67500009511909,167,0.0391666666666667,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_583",232020,6830300,2002,797.492632627487,5.06666670739651,133,0.0391666666666667,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_584",508150,6830560,2002,762.079112052918,3.86666662991047,167,0.0391666666666667,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_585",218470,6832520,2003,636.020611763,4.82500013957422,124,0.0975,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
"mammals_dec_3_SB_SampleID_586",218470,6832520,2006,683.901642799378,6.18333327770233,134,-0.2075,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"mammals_dec_3_SB_SampleID_587",218470,6832520,2007,839.784193992615,6.13333332041899,68,0.173333333333333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"mammals_dec_3_SB_SampleID_588",222220,6833300,2001,678.818880081176,5.05833343292277,110,-0.1825,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_589",627080,6833340,1998,923.486755371094,2.72499998410543,172,-0.480833333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
"mammals_dec_3_SB_SampleID_590",627080,6833340,1999,711.749219894409,3.92500005165736,155,0.390833333333333,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_591",500560,6833530,1999,728.643022537231,4.15833327360452,154,0.390833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_592",500560,6833530,2003,769.480916976928,3.8583333492279,143,0.0975,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_593",636920,6833950,2001,666.84939956665,3.56666668256125,155,-0.1825,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_594",636920,6833950,2004,912.275063514709,3.7333333293597,149,0.2425,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"mammals_dec_3_SB_SampleID_595",274510,6834990,2000,945.610591888428,5.78333330651124,128,0.206666666666667,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_3_SB_SampleID_596",274510,6834990,2007,835.724395751954,5.33333338300387,93,0.173333333333333,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_597",220300,6835080,2000,836.922254562379,6.45000000794728,59,0.206666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
"mammals_dec_3_SB_SampleID_598",220300,6835080,2003,636.020611763,4.82500013957422,124,0.0975,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"mammals_dec_3_SB_SampleID_599",293300,6836270,1999,765.988620758057,4.53333337108294,144,0.390833333333333,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1
"mammals_dec_3_SB_SampleID_600",293300,6836270,2000,945.937476158141,5.74166658023993,130,0.206666666666667,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_601",293300,6836270,2001,787.763927459717,4.35833335916202,153,-0.1825,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_602",293300,6836270,2002,722.255120873452,4.61666668951512,166,0.0391666666666667,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_603",293300,6836270,2003,684.915814399719,4.34999993443489,138,0.0975,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_3_SB_SampleID_604",624360,6836280,2004,923.00858449936,3.75833340485892,148,0.2425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"mammals_dec_3_SB_SampleID_605",624360,6836280,2005,786.349893093109,4.61666669448217,156,-0.2675,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_606",624360,6836280,2006,638.940571784973,4.46666676799456,148,-0.2075,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"mammals_dec_3_SB_SampleID_607",624360,6836280,2007,915.762260437011,4.43333337207635,129,0.173333333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_608",564400,6837980,2001,817.172269821167,3.87499992052713,155,-0.1825,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_609",245450,6838140,1998,896.258652687073,4.05000005165735,124,-0.480833333333333,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_3_SB_SampleID_610",245450,6838140,2000,940.618745803833,5.8999999811252,116,0.206666666666667,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_3_SB_SampleID_611",245450,6838140,2007,821.989313125611,5.5166666780909,96,0.173333333333333,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1
"mammals_dec_3_SB_SampleID_612",287000,6839090,2000,967.520509719848,5.60833337716759,130,0.206666666666667,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_613",263380,6839440,2001,653.739873886109,4.43333344658216,146,-0.1825,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_3_SB_SampleID_614",263380,6839440,2003,618.118256568908,4.42500002185504,139,0.0975,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_615",249650,6839580,2000,940.618745803833,5.8999999811252,116,0.206666666666667,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_3_SB_SampleID_616",249650,6839580,2001,690.303531646728,4.45833328862985,141,-0.1825,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_617",249650,6839580,2006,687.356674194336,5.60000009338062,143,-0.2075,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_3_SB_SampleID_618",576780,6839890,2007,848.992118835449,5.01666670230527,114,0.173333333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_619",221480,6841510,2002,790.889169096946,5.14166653156281,139,0.0391666666666667,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_620",465700,6841580,2001,825.339107513427,3.90833326180775,159,-0.1825,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_621",465700,6841580,2004,975.873597145081,4.19166671236356,147,0.2425,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_622",636990,6844260,1998,980.482401847839,2.63333331048489,174,-0.480833333333333,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_623",636990,6844260,2000,800.499404907227,4.90833322207132,151,0.206666666666667,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_624",309400,6844510,2003,770.509809494019,4.2916665772597,134,0.0975,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_625",291080,6844900,1999,789.11611366272,4.39166667064031,145,0.390833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_626",217730,6845110,1998,936.7054271698,4.59166664878527,119,-0.480833333333333,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_3_SB_SampleID_627",217730,6845110,1999,714.224979400635,5.24166670441628,120,0.390833333333333,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_628",217730,6845110,2000,864.688655853271,6.29166676600774,95,0.206666666666667,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1
"mammals_dec_3_SB_SampleID_629",284740,6845520,2001,816.628259658814,4.20000006755194,153,-0.1825,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_630",284740,6845520,2006,764.158145904541,5.25833335518837,146,-0.2075,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1
