"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Alces alces","Canis lupus","Capreolus capreolus","Felis catus","Gulo gulo","Lepus europaeus","Lepus timidus","Lutra lutra","Lynx lynx","Mustela erminea","Mustela nivalis","Neovison vison","Nyctereutes procyonoides","Odocoileus virginianus","Sciurus vulgaris","Vulpes lagopus","Vulpes vulpes"
"mammals_dec_4_SB_SampleID_156",392650,6713720,2011,736.607572555542,6.20833340287209,114,0.293333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_157",222610,6714400,2012,899.93180847168,5.84999997417131,125,-0.455833333333333,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_158",222610,6714400,2016,571.241102695465,6.42499994672834,122,-0.0383333333333333,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_159",425920,6714730,2009,722.935687065125,5.08333335320155,134,-0.243333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"mammals_dec_4_SB_SampleID_160",282060,6715220,2012,1022.88356399536,4.68333324169119,147,-0.455833333333333,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_161",282060,6715220,2013,740.391424179077,5.67499992251397,123,0.21,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_162",282060,6715220,2016,671.234595298767,5.58333337989945,113,-0.0383333333333333,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_163",521640,6715530,2010,710.431621551514,3.96666670838994,152,-1.1525,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"mammals_dec_4_SB_SampleID_164",393820,6715910,2008,853.027514457703,6.5166667321076,116,-0.378333333333333,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_165",393820,6715910,2009,669.860647201539,4.99166665474574,131,-0.243333333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_166",393820,6715910,2014,696.156352996826,6.20000006755194,81,0.186666666666667,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_167",329490,6716230,2014,738.834560394287,6.06666682163875,77,0.186666666666667,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_168",351930,6716590,2013,659.927612304688,5.7833333859841,126,0.21,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_169",351930,6716590,2014,706.241374969482,6.10833331942559,77,0.186666666666667,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_170",331810,6717240,2009,677.41145992279,4.76666670044264,128,-0.243333333333333,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_171",529310,6718330,2012,1098.97430801392,4.3333332935969,151,-0.455833333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_172",529310,6718330,2013,715.641785383225,5.8083332143724,129,0.21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_173",529310,6718330,2014,734.042834281922,5.92500010629496,88,0.186666666666667,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1
"mammals_dec_4_SB_SampleID_174",410140,6718600,2008,800.34286403656,6.33333342770736,116,-0.378333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_175",410140,6718600,2009,652.434871673585,4.82500000794728,132,-0.243333333333333,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_176",410140,6718600,2013,641.434908866882,5.83333332339922,120,0.21,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_177",410140,6718600,2017,880.522756576538,5.24999991307656,134,0.225833333333333,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_178",227050,6719160,2014,677.338855743409,7.12500005960465,63,0.186666666666667,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_179",300800,6720000,2011,1021.69525527954,5.9583332935969,123,0.293333333333333,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_180",324190,6720460,2013,655.673371315002,5.53333347042402,129,0.21,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_181",414150,6720730,2010,582.009708404541,3.89166667064031,148,-1.1525,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_182",465520,6721180,2012,1039.85370635986,4.88333334525426,141,-0.455833333333333,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"mammals_dec_4_SB_SampleID_183",303430,6721410,2011,1021.69525527954,5.9583332935969,123,0.293333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_184",303430,6721410,2013,692.886798858643,5.599999944369,125,0.21,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_185",222840,6722530,2009,697.551620721817,5.93333313862482,108,-0.243333333333333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_186",432900,6723600,2012,1025.37075424194,4.67500014106433,154,-0.455833333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_187",432900,6723600,2015,773.99760055542,6.51666677494844,94,0.433333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_188",219830,6724310,2011,888.712059020996,6.98333339889844,106,0.293333333333333,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_189",219830,6724310,2012,888.368732452392,5.73333331942558,122,-0.455833333333333,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_190",219830,6724310,2017,671.905633926391,6.70833327372869,34,0.225833333333333,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_191",398450,6725010,2008,791.209458351135,6.31666669746241,117,-0.378333333333333,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_192",398450,6725010,2011,707.484048843383,6.05833337704341,112,0.293333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_193",305490,6725140,2013,670.997332572937,5.59166660408179,128,0.21,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_194",410290,6725280,2009,652.434871673585,4.82500000794728,132,-0.243333333333333,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1
"mammals_dec_4_SB_SampleID_195",223260,6725790,2008,891.056897163391,7.19166673223177,51,-0.378333333333333,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_196",223260,6725790,2009,697.551620721817,5.93333313862482,108,-0.243333333333333,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_197",223260,6725790,2010,591.679071426392,4.60833323995271,144,-1.1525,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_198",416610,6725830,2009,680.749396324158,4.87500000993411,135,-0.243333333333333,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_199",346220,6727000,2009,702.274046897888,4.72499984502794,136,-0.243333333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_200",391570,6727230,2010,605.846857070923,3.6583334406217,150,-1.1525,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_201",391570,6727230,2011,759.239591598511,5.90833321213722,118,0.293333333333333,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_202",465870,6727780,2013,737.3396692276,5.99999998013178,124,0.21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"mammals_dec_4_SB_SampleID_203",426980,6727940,2008,886.738962173462,6.30833332488935,118,-0.378333333333333,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_204",408580,6728200,2009,648.153609275817,4.69166673223178,136,-0.243333333333333,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_205",445320,6728490,2009,699.173717498778,4.91666678587597,136,-0.243333333333333,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_206",445320,6728490,2016,773.410850524902,5.3916666507721,147,-0.0383333333333333,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_207",424790,6728810,2008,886.738962173462,6.30833332488935,118,-0.378333333333333,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_208",397870,6728840,2010,575.712512969971,3.69999984900156,149,-1.1525,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_209",397870,6728840,2016,693.436741828919,5.24166670193275,134,-0.0383333333333333,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_210",339070,6729070,2010,682.177053451538,3.68333329757055,158,-1.1525,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
"mammals_dec_4_SB_SampleID_211",339070,6729070,2013,672.162851333618,5.52500001589457,132,0.21,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"mammals_dec_4_SB_SampleID_212",477930,6729290,2009,748.60528087616,4.95833336313565,128,-0.243333333333333,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_213",311260,6729840,2011,991.597412109376,5.84999999403954,123,0.293333333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_214",311260,6729840,2012,961.745639801025,4.4000000829498,155,-0.455833333333333,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_215",311260,6729840,2013,674.849959373474,5.51666668554147,131,0.21,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_216",400190,6731450,2010,575.712512969971,3.69999984900156,149,-1.1525,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_217",411620,6731840,2016,737.924385070801,5.19166669249535,142,-0.0383333333333333,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_218",373340,6732030,2017,836.736222267151,4.95833351214726,134,0.225833333333333,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_219",508540,6732080,2013,745.303598403931,5.85000009151796,130,0.21,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
"mammals_dec_4_SB_SampleID_220",335260,6732330,2009,697.584431648255,4.6916666229566,134,-0.243333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_221",203290,6733320,2013,581.640918731689,6.70833331346512,103,0.21,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_222",483650,6733350,2013,745.248382568359,6.04166674613953,125,0.21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_223",410740,6734210,2008,797.946008682251,6.21666656682888,122,-0.378333333333333,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1
"mammals_dec_4_SB_SampleID_224",249300,6734320,2010,629.336653709412,4.00000003973643,149,-1.1525,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_225",249300,6734320,2012,938.527175903319,4.8833333812654,131,-0.455833333333333,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_226",249300,6734320,2015,921.318420410157,6.6500000692904,67,0.433333333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_227",400470,6734400,2009,632.79648399353,4.67500008145968,135,-0.243333333333333,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_228",530190,6735620,2009,778.377732276917,4.59166663885117,145,-0.243333333333333,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_229",530190,6735620,2012,1075.68882369995,4.24166671435037,155,-0.455833333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_230",530190,6735620,2015,786.384389877319,6.21666672825813,95,0.433333333333333,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_231",350590,6736100,2017,821.791856765747,5.09166674191752,139,0.225833333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_232",276770,6736250,2013,697.87737083435,5.64166662096978,126,0.21,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
"mammals_dec_4_SB_SampleID_233",220930,6736440,2009,678.003872156143,5.79999995231629,101,-0.243333333333333,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_234",220930,6736440,2010,594.582154273987,4.42499997218451,142,-1.1525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_235",430460,6736670,2009,685.110457420349,4.81666664282482,137,-0.243333333333333,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_236",454000,6736910,2008,950.395053863526,6.18333340187868,133,-0.378333333333333,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_237",454000,6736910,2015,735.667311668396,6.40000008543332,93,0.433333333333333,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_238",229910,6737890,2008,924.51965713501,6.72499998534719,72,-0.378333333333333,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_239",229910,6737890,2015,921.545144081115,6.98333324802419,70,0.433333333333333,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1
"mammals_dec_4_SB_SampleID_240",400500,6738160,2009,652.246324539184,4.57499998807907,136,-0.243333333333333,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_241",560150,6739720,2009,752.462694168091,4.49166666467985,149,-0.243333333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
"mammals_dec_4_SB_SampleID_242",560150,6739720,2012,1077.37413215637,4.06666669249535,146,-0.455833333333333,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1
"mammals_dec_4_SB_SampleID_243",560150,6739720,2014,745.048164367676,5.74166675408681,78,0.186666666666667,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_244",415050,6739920,2011,721.123256683349,5.8999999264876,122,0.293333333333333,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_245",415050,6739920,2015,752.054366111755,6.12499990562597,102,0.433333333333333,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_246",247920,6740040,2008,1009.96865415573,6.47500009648502,91,-0.378333333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_247",247920,6740040,2012,933.666988372803,4.76666663897534,138,-0.455833333333333,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_248",247920,6740040,2014,676.913360595703,6.4083335120231,78,0.186666666666667,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_249",247920,6740040,2015,909.629273414611,6.61666673918565,70,0.433333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_250",389570,6740220,2011,780.527444839478,5.8749998708566,112,0.293333333333333,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1
"mammals_dec_4_SB_SampleID_251",479450,6740510,2015,759.536825180054,6.34999990463257,100,0.433333333333333,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_252",444070,6740990,2008,937.691701889038,6.19166673719884,125,-0.378333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_253",444070,6740990,2010,595.68046951294,3.76666659116745,149,-1.1525,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_254",444070,6740990,2011,797.981893539428,6.06666678190231,121,0.293333333333333,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_255",444070,6740990,2013,735.236641883851,5.85000001639128,131,0.21,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_256",444070,6740990,2016,774.63067150116,5.30833337704341,146,-0.0383333333333333,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_257",444070,6740990,2017,850.955722808838,5.23333332811792,140,0.225833333333333,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_258",493480,6741880,2010,650.67954826355,3.80833329757055,149,-1.1525,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"mammals_dec_4_SB_SampleID_259",493480,6741880,2017,928.564672470092,5.308333316197,129,0.225833333333333,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_260",451020,6743230,2010,595.68046951294,3.76666659116745,149,-1.1525,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_261",451020,6743230,2011,797.981893539428,6.06666678190231,121,0.293333333333333,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_262",451020,6743230,2013,735.236641883851,5.85000001639128,131,0.21,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_263",451020,6743230,2015,732.113665580749,6.39166662096977,96,0.433333333333333,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
"mammals_dec_4_SB_SampleID_264",428770,6743710,2009,683.19302558899,4.67500000198682,136,-0.243333333333333,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_265",428770,6743710,2012,1005.6647567749,4.45833339790503,158,-0.455833333333333,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_266",428770,6743710,2017,855.423815727233,5.08333326193193,143,0.225833333333333,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_267",443820,6744490,2012,1040.98025131226,4.55833332240581,157,-0.455833333333333,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_268",364850,6745360,2012,858.459930419922,4.3750001291434,151,-0.455833333333333,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1
"mammals_dec_4_SB_SampleID_269",432870,6745470,2010,562.225494384766,3.67500009139378,152,-1.1525,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_270",551520,6746190,2009,751.99481010437,4.48333328962326,150,-0.243333333333333,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"mammals_dec_4_SB_SampleID_271",551520,6746190,2010,676.904909133911,3.53333336114883,152,-1.1525,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_272",344740,6748120,2009,701.204051017761,4.65833323200543,132,-0.243333333333333,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_273",344740,6748120,2010,705.39439201355,3.61666661500931,156,-1.1525,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_274",344740,6748120,2012,896.873107910157,4.29166672627131,157,-0.455833333333333,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_275",344740,6748120,2014,750.198330879211,5.8416666338841,107,0.186666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_276",442860,6749230,2009,698.740693092346,4.52500012516975,138,-0.243333333333333,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_277",442860,6749230,2013,765.400339126587,5.6249999764065,131,0.21,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_278",456070,6751070,2015,724.012376785278,6.26666664580505,98,0.433333333333333,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_279",456070,6751070,2016,775.750478744507,5.18333337207635,144,-0.0383333333333333,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_280",422670,6753370,2014,675.399765014649,5.6916666328907,109,0.186666666666667,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_281",258320,6753490,2013,621.735466003418,5.77500007549921,124,0.21,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_282",349260,6754190,2016,710.911113739014,5.16666674613952,135,-0.0383333333333333,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_283",325200,6754530,2016,745.911254882812,5.09166665871938,138,-0.0383333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
"mammals_dec_4_SB_SampleID_284",325200,6754530,2017,899.864139556885,4.94166675396263,137,0.225833333333333,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1
"mammals_dec_4_SB_SampleID_285",575140,6754880,2008,926.02993774414,5.68333333730698,121,-0.378333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_286",575140,6754880,2017,800.948048591614,4.7416666386028,122,0.225833333333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_287",300030,6755430,2010,666.78018951416,3.59999984502792,152,-1.1525,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_288",300030,6755430,2014,710.269819259644,5.97500008096297,82,0.186666666666667,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_289",300030,6755430,2015,847.971370697021,6.18333329260349,76,0.433333333333333,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_290",517240,6756730,2010,658.978284835815,3.52500009536743,156,-1.1525,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_291",517240,6756730,2012,1008.94694137573,4.15833342075349,153,-0.455833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"mammals_dec_4_SB_SampleID_292",417390,6758410,2009,713.434492111206,4.29999997218451,135,-0.243333333333333,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_293",220750,6758410,2008,884.317301750183,6.64166672279437,61,-0.378333333333333,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_294",220750,6758410,2011,841.126012802124,6.50833334525428,112,0.293333333333333,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_295",235130,6759360,2010,655.525608062744,3.84166673819224,150,-1.1525,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_296",483580,6759770,2009,686.598150253296,4.70000000794729,140,-0.243333333333333,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_297",483580,6759770,2012,979.524696350097,4.40833325187366,151,-0.455833333333333,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_298",464260,6765870,2010,586.62361907959,3.7083334128062,150,-1.1525,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
"mammals_dec_4_SB_SampleID_299",302600,6766850,2012,919.382644653321,4.30833326528469,149,-0.455833333333333,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_300",529590,6767540,2013,685.433437824249,5.61666661004226,135,0.21,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
"mammals_dec_4_SB_SampleID_301",529590,6767540,2016,781.332912445068,4.92500003178915,154,-0.0383333333333333,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_302",529590,6767540,2017,812.512276649475,4.8416667021811,141,0.225833333333333,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1
"mammals_dec_4_SB_SampleID_303",472870,6768170,2017,821.724721908569,4.96666659663121,146,0.225833333333333,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_304",465430,6768460,2008,898.543151855469,5.95000001788139,140,-0.378333333333333,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_305",349310,6768480,2014,729.571928024292,6.00833327571552,77,0.186666666666667,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_306",341240,6769060,2008,875.269159317017,5.98333348085484,124,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
"mammals_dec_4_SB_SampleID_307",341240,6769060,2015,885.008743286133,5.95833341280618,108,0.433333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_308",511290,6769140,2014,725.943370819092,5.6833333671093,115,0.186666666666667,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_309",392310,6769520,2012,961.744590759278,3.96666669845582,152,-0.455833333333333,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_310",392310,6769520,2014,744.07652759552,5.52499997119109,90,0.186666666666667,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0
